City_ID,City,Country,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Date
238,Haines Junction,CA,60.7522,-137.5108,51.75,82,100,1.14,6/22/2022 14:42
211,Santiago Del Estero,AR,-27.7951,-64.2615,51.66,55,100,8.9,6/22/2022 14:41
458,Yeppoon,AU,-23.1333,150.7333,51.58,81,3,7.05,6/22/2022 14:44
532,Taksimo,RU,56.3444,114.8794,51.39,95,100,2.84,6/22/2022 14:45
199,Verkhnyaya Inta,RU,65.9811,60.3094,51.19,96,100,8.77,6/22/2022 14:42
359,Klaksvik,FO,62.2266,-6.589,50.92,80,76,27.87,6/22/2022 14:43
320,Peleduy,RU,59.6289,112.7406,50.86,98,100,3,6/22/2022 14:43
659,Goya,AR,-29.14,-59.2626,50.83,83,100,8.93,6/22/2022 14:41
647,Sicuani,PE,-14.2694,-71.2261,50.36,53,73,5.73,6/22/2022 14:46
606,Reconquista,AR,-29.15,-59.65,50.27,84,100,11.68,6/22/2022 14:46
246,Tromso,NO,69.6496,18.957,50.02,57,75,3.44,6/22/2022 14:42
162,Tucuman,AR,-26.8241,-65.2226,50,66,100,4.61,6/22/2022 14:40
280,Nemuro,JP,43.3236,145.575,49.75,90,100,3,6/22/2022 14:43
81,Lebu,CL,-37.6167,-73.65,49.69,67,100,5.61,6/22/2022 14:41
249,Prince Rupert,CA,54.3161,-130.3201,49.69,90,100,5.75,6/22/2022 14:42
191,Vestmannaeyjar,IS,63.4427,-20.2734,49.19,76,75,21.85,6/22/2022 14:42
208,Launceston,AU,-41.45,147.1667,49.15,97,97,9.22,6/22/2022 14:42
47,Mar Del Plata,AR,-38.0023,-57.5575,49.08,60,100,6.91,6/22/2022 14:40
497,Anadyr,RU,64.75,177.4833,48.7,93,40,4.47,6/22/2022 14:45
250,Narsaq,GL,60.9167,-46.05,48.42,61,0,2.82,6/22/2022 14:42
578,Ulladulla,AU,-35.35,150.4667,48.24,83,36,5.5,6/22/2022 14:45
308,Grindavik,IS,63.8424,-22.4338,48.15,81,100,18.41,6/22/2022 14:43
442,Sitka,US,57.0531,-135.33,48.09,87,100,4.61,6/22/2022 14:44
410,Longyearbyen,SJ,78.2186,15.6401,48.04,57,75,17.27,6/22/2022 14:44
237,Maldonado,UY,-34.6667,-54.9167,47.59,58,99,13.06,6/22/2022 14:41
253,Ahipara,NZ,-35.1667,173.1667,47.39,83,0,5.21,6/22/2022 14:42
612,Batagay,RU,67.6333,134.6333,47.28,90,85,6.64,6/22/2022 14:46
467,Okhotsk,RU,59.3833,143.3,47.07,91,95,7.45,6/22/2022 14:44
575,Ekhabi,RU,53.5102,142.9671,46.96,95,1,11.54,6/22/2022 14:45
701,Naryan-Mar,RU,67.6713,53.087,46.94,70,93,15.35,6/22/2022 14:47
661,Nizhneangarsk,RU,55.7833,109.55,46.89,82,60,1.1,6/22/2022 14:46
307,Necochea,AR,-38.5473,-58.7368,46.63,50,78,10.11,6/22/2022 14:43
231,Te Karaka,NZ,-38.4654,177.8679,46.47,97,100,1.79,6/22/2022 14:42
370,Vardo,NO,70.3705,31.1107,46.38,93,75,10.36,6/22/2022 14:43
21,Iqaluit,CA,63.7506,-68.5145,46.13,61,0,4.61,6/22/2022 14:40
251,Venado Tuerto,AR,-33.7456,-61.9688,45.77,43,100,12.62,6/22/2022 14:42
282,Petropavlovsk-Kamchatskiy,RU,53.0452,158.6483,45.19,100,100,2.24,6/22/2022 14:43
218,General Pico,AR,-35.6566,-63.7568,45.14,47,69,10.87,6/22/2022 14:42
543,Tres Arroyos,AR,-38.3739,-60.2798,45.14,52,77,4.74,6/22/2022 14:45
149,Hobart,AU,-42.8794,147.3294,45.05,92,62,8.05,6/22/2022 14:40
550,Hammerfest,NO,70.6634,23.6821,45.05,81,75,5.75,6/22/2022 14:45
549,Evensk,RU,61.95,159.2333,44.89,97,100,5.32,6/22/2022 14:45
193,Olafsvik,IS,64.8945,-23.7142,44.67,77,73,19.35,6/22/2022 14:42
399,Berlevag,NO,70.8578,29.0864,44.6,93,100,14.97,6/22/2022 14:44
407,Mehamn,NO,71.0357,27.8492,44.55,87,100,11.5,6/22/2022 14:44
452,Severo-Kurilsk,RU,50.6789,156.125,44.46,97,86,15.57,6/22/2022 14:44
9,Alice Springs,AU,-23.7,133.8833,44.15,81,0,0,6/22/2022 14:40
535,Arman,RU,59.7,150.1667,44.02,97,100,4.76,6/22/2022 14:45
105,New Norfolk,AU,-42.7826,147.0587,43.92,85,73,3.06,6/22/2022 14:41
686,Port Macquarie,AU,-31.4333,152.9167,43.9,69,0,5.75,6/22/2022 14:46
108,Clyde River,CA,70.4692,-68.5914,43.03,81,0,10.36,6/22/2022 14:41
183,Tasiilaq,GL,65.6145,-37.6368,42.96,76,29,4.79,6/22/2022 14:42
261,Nome,US,64.5011,-165.4064,42.87,93,100,16.11,6/22/2022 14:38
16,Qaqortoq,GL,60.7167,-46.0333,42.84,72,0,3.04,6/22/2022 14:40
109,Tuktoyaktuk,CA,69.4541,-133.0374,42.8,75,75,5.75,6/22/2022 14:41
603,Uyuni,BO,-20.4597,-66.825,42.76,13,2,20.47,6/22/2022 14:46
216,Batagay-Alyta,RU,67.8006,130.4114,42.64,89,99,9.98,6/22/2022 14:42
248,Hokitika,NZ,-42.7167,170.9667,42.39,61,100,4.41,6/22/2022 14:42
120,Burns Lake,CA,54.2331,-125.7533,42.22,87,68,4.07,6/22/2022 14:41
327,Ancud,CL,-41.8697,-73.8203,42.22,70,100,8.1,6/22/2022 14:43
220,Provideniya,RU,64.3833,-173.3,41.65,99,100,10.74,6/22/2022 14:42
451,Kaeo,NZ,-35.1,173.7833,41.32,93,1,3,6/22/2022 14:44
106,Barrow,US,71.2906,-156.7887,41.02,93,100,12.66,6/22/2022 14:41
7,Ushuaia,AR,-54.8,-68.3,40.62,81,75,31.07,6/22/2022 14:37
65,Chokurdakh,RU,70.6333,147.9167,40.6,81,100,15.28,6/22/2022 14:41
405,Lavrentiya,RU,65.5833,-171,40.57,98,100,7.27,6/22/2022 14:44
680,Narrabri,AU,-30.3167,149.7833,40.51,78,1,4.79,6/22/2022 14:46
59,Nanortalik,GL,60.1432,-45.2371,39.99,79,16,17.45,6/22/2022 14:41
181,Chumikan,RU,54.7183,135.315,39.96,98,97,2.33,6/22/2022 14:42
296,Husavik,IS,66.0449,-17.3389,39.9,98,100,22.66,6/22/2022 14:43
621,General Roca,AR,-39.0333,-67.5833,39.61,62,100,13.02,6/22/2022 14:45
312,Deputatskiy,RU,69.3,139.9,39.02,84,100,6.53,6/22/2022 14:43
158,Waipawa,NZ,-41.4122,175.5153,38.84,92,3,3.4,6/22/2022 14:41
228,Paamiut,GL,61.994,-49.6678,38.55,83,6,28.07,6/22/2022 14:42
287,Pevek,RU,69.7008,170.3133,38.44,69,100,11.43,6/22/2022 14:43
122,Waitati,NZ,-45.75,170.5667,37.8,82,6,3.38,6/22/2022 14:41
129,Dunedin,NZ,-45.8742,170.5036,37.8,82,6,3.83,6/22/2022 14:41
31,Punta Arenas,CL,-53.15,-70.9167,37.51,81,40,18.41,6/22/2022 14:39
401,Tuatapere,NZ,-46.1333,167.6833,37.51,84,94,4.52,6/22/2022 14:44
112,Dikson,RU,73.5069,80.5464,37.4,94,100,16.69,6/22/2022 14:41
708,San Rafael,AR,-34.6177,-68.3301,37,63,100,3,6/22/2022 14:47
390,Ust-Kuyga,RU,70.0167,135.6,36.97,82,69,5.82,6/22/2022 14:44
225,Tiksi,RU,71.6872,128.8694,36.9,70,29,5.14,6/22/2022 14:37
157,Maniitsoq,GL,65.4167,-52.9,36.57,94,100,5.95,6/22/2022 14:41
116,Qaanaaq,GL,77.484,-69.3632,35.62,75,7,3.11,6/22/2022 14:41
382,Ilulissat,GL,69.2167,-51.1,35.62,87,75,5.75,6/22/2022 14:44
614,Pangnirtung,CA,66.1451,-65.7125,35.6,93,20,8.05,6/22/2022 14:46
379,Comodoro Rivadavia,AR,-45.8667,-67.5,35.46,60,0,4.61,6/22/2022 14:44
316,Aasiaat,GL,68.7098,-52.8699,34.39,96,100,4.99,6/22/2022 14:43
57,Kaitangata,NZ,-46.2817,169.8464,34.14,81,26,4.27,6/22/2022 14:41
374,Leningradskiy,RU,69.3833,178.4167,34.14,78,3,7.7,6/22/2022 14:43
27,Upernavik,GL,72.7868,-56.1549,33.62,99,100,10.25,6/22/2022 14:40
70,Rio Gallegos,AR,-51.6226,-69.2181,32.05,93,0,12.66,6/22/2022 14:41
123,Te Anau,NZ,-45.4167,167.7167,31.62,90,100,1.05,6/22/2022 14:41
38,Bluff,NZ,-46.6,168.3333,30.79,79,65,7.7,6/22/2022 14:37
55,Mataura,NZ,-46.1927,168.8643,29.48,90,71,2.93,6/22/2022 14:41
530,Coihaique,CL,-45.5752,-72.0662,20.01,93,0,0,6/22/2022 14:45
